A,BEDPL,PC,MT0	66.4 	33.8 
A,BEDPL,PC,MT00	66.4 	33.8 
A,BEDPL,PC,NL	50.4 	26.9 
A,BEDPL,PC,NL1	38.7 	33.7 
A,BEDPL,PC,NL11	33.7 	25.7 
A,BEDPL,PC,NL12	40.5 	38.2 
A,BEDPL,PC,NL13	40.7 	34 
A,BEDPL,PC,NL2	45.3 	35.7 
A,BEDPL,PC,NL21	47.4 	36.4 
A,BEDPL,PC,NL22	43.9 	36.5 
A,BEDPL,PC,NL23	49.1 	28.1 
A,BEDPL,PC,NL3	55.1 	23.7 
A,BEDPL,PC,NL31	46.3 	29.7 
A,BEDPL,PC,NL32	59.3 	20.3 
A,BEDPL,PC,NL33	48.7 	28.7 
A,BEDPL,PC,NL34	46.7 	34.2 
A,BEDPL,PC,NL4	43.1 	29.9 
A,BEDPL,PC,NL41	42.1 	28.3 
A,BEDPL,PC,NL42	44.2 	31.9 
A,BEDPL,PC,NO	: 	28 
A,BEDPL,PC,NO0	: 	28 
A,BEDPL,PC,NO02	: 	25.2 
A,BEDPL,PC,NO06	: 	31 
A,BEDPL,PC,NO07	: 	29.3 
A,BEDPL,PC,NO08	: 	27.6 
A,BEDPL,PC,NO09	: 	23.7 
A,BEDPL,PC,NO0A	: 	30.4 
A,BEDPL,PC,NO0B	: 	27.7 
A,BEDPL,PC,PL	39.8 	30.7 
A,BEDPL,PC,PL2	43 	31.4 
A,BEDPL,PC,PL21	47.1 	33.1 
A,BEDPL,PC,PL22	36.2 	28.4 
A,BEDPL,PC,PL4	40 	33.3 
A,BEDPL,PC,PL41	31.5 	26 
A,BEDPL,PC,PL42	50.9 	40.7 
A,BEDPL,PC,PL43	30.2 	27.2 
A,BEDPL,PC,PL5	37.1 	30.9 
A,BEDPL,PC,PL51	37.7 	31.3 
A,BEDPL,PC,PL52	31.8 	26.6 
A,BEDPL,PC,PL6	38.2 	33.6 
A,BEDPL,PC,PL61	33.1 	27.6 
A,BEDPL,PC,PL62	34 	31.8 
A,BEDPL,PC,PL63	43.4 	37.1 
A,BEDPL,PC,PL7	31.7 	26.9 
A,BEDPL,PC,PL71	33.1 	25.8 
A,BEDPL,PC,PL72	29.5 	28.7 
A,BEDPL,PC,PL8	31.5 	25.8 
A,BEDPL,PC,PL81	30.6 	25 
A,BEDPL,PC,PL82	31.5 	24.5 
A,BEDPL,PC,PL84	33 	29.2 
A,BEDPL,PC,PL9	49.3 	27.7 
A,BEDPL,PC,PL91	52.5 	28.2 
A,BEDPL,PC,PL92	34.5 	25.3 
A,BEDPL,PC,PT	51.36 	32.96 
A,BEDPL,PC,PT1	49.49 	31.28 
A,BEDPL,PC,PT11	45.3 	29.86 
A,BEDPL,PC,PT15	52.2 	34.65 
A,BEDPL,PC,PT16	36.39 	25.83 
A,BEDPL,PC,PT17	59.95 	30.44 
A,BEDPL,PC,PT18	35.76 	33.95 
A,BEDPL,PC,PT2	49.4 	37.86 
A,BEDPL,PC,PT20	49.4 	37.86 
A,BEDPL,PC,PT3	69.37 	47.33 
A,BEDPL,PC,PT30	69.37 	47.33 
A,BEDPL,PC,RO	36.5 	29.52 
A,BEDPL,PC,RO1	35.32 	28.11 
A,BEDPL,PC,RO11	34.44 	27.33 
A,BEDPL,PC,RO12	35.89 	28.61 
A,BEDPL,PC,RO2	39.39 	36.98 
A,BEDPL,PC,RO21	32.94 	25.2 
A,BEDPL,PC,RO22	41.98 	42.04 
A,BEDPL,PC,RO3	36.28 	23.61 
A,BEDPL,PC,RO31	26.8 	22.77 
